time_s,dbfs,floor_dbfs,threshold_dbfs,is_above_threshold,event_fired
60.100,-35.23,-45.10,-20.10,0,0
60.200,-31.89,-45.10,-20.10,0,0
60.300,-33.79,-45.10,-20.10,0,0
60.400,-33.24,-45.10,-20.10,0,0
60.500,-37.61,-45.10,-20.10,0,0
60.600,-33.92,-45.10,-20.10,0,0
60.700,-32.75,-45.06,-20.06,0,0
60.800,-39.86,-45.06,-20.06,0,0
60.900,-44.66,-45.06,-20.06,0,0
61.000,-34.66,-45.06,-20.06,0,0
61.100,-31.37,-45.06,-20.06,0,0
61.200,-36.09,-45.06,-20.06,0,0
61.300,-41.64,-45.06,-20.06,0,0
61.400,-42.83,-45.06,-20.06,0,0
61.500,-42.46,-45.06,-20.06,0,0
61.600,-46.00,-45.25,-20.25,0,0
61.700,-44.72,-45.25,-20.25,0,0
61.800,-44.07,-45.25,-20.25,0,0
61.900,-44.05,-45.25,-20.25,0,0
62.000,-44.51,-45.25,-20.25,0,0
62.100,-43.24,-45.25,-20.25,0,0
62.200,-34.69,-45.25,-20.25,0,0
62.300,-34.60,-45.25,-20.25,0,0
62.400,-43.32,-45.25,-20.25,0,0
62.500,-39.30,-45.25,-20.25,0,0
62.600,-41.41,-45.25,-20.25,0,0
62.700,-42.00,-45.25,-20.25,0,0
62.800,-41.69,-45.25,-20.25,0,0
62.900,-38.89,-45.25,-20.25,0,0
63.000,-43.20,-45.25,-20.25,0,0
63.100,-41.19,-45.25,-20.25,0,0
63.200,-38.57,-45.25,-20.25,0,0
63.300,-35.91,-45.25,-20.25,0,0
63.400,-32.65,-45.25,-20.25,0,0
63.500,-41.33,-45.25,-20.25,0,0
63.600,-49.08,-45.56,-20.56,0,0
63.700,-37.55,-45.56,-20.56,0,0
63.800,-41.36,-45.56,-20.56,0,0
63.900,-43.19,-45.56,-20.56,0,0
64.000,-32.95,-45.56,-20.56,0,0
64.100,-45.86,-45.82,-20.82,0,0
64.200,-47.26,-45.87,-20.87,0,0
64.300,-47.61,-46.12,-21.12,0,0
64.400,-45.76,-45.87,-20.87,0,0
64.500,-45.94,-45.87,-20.87,0,0
64.600,-46.12,-45.94,-20.94,0,0
64.700,-45.25,-45.94,-20.94,0,0
64.800,-43.66,-45.94,-20.94,0,0
64.900,-31.17,-45.94,-20.94,0,0
65.000,-36.43,-45.94,-20.94,0,0
65.100,-36.95,-45.94,-20.94,0,0
65.200,-36.36,-45.94,-20.94,0,0
65.300,-33.96,-45.94,-20.94,0,0
65.400,-35.94,-45.94,-20.94,0,0
65.500,-32.07,-45.94,-20.94,0,0
65.600,-35.47,-45.94,-20.94,0,0
65.700,-35.06,-45.94,-20.94,0,0
65.800,-36.89,-45.94,-20.94,0,0
65.900,-38.59,-45.94,-20.94,0,0
66.000,-38.59,-45.94,-20.94,0,0
66.100,-37.72,-45.94,-20.94,0,0
66.200,-34.53,-45.94,-20.94,0,0
66.300,-33.34,-45.94,-20.94,0,0
66.400,-42.27,-45.94,-20.94,0,0
66.500,-39.78,-45.94,-20.94,0,0
66.600,-37.15,-45.87,-20.87,0,0
66.700,-29.32,-45.87,-20.87,0,0
66.800,-32.98,-45.87,-20.87,0,0
66.900,-26.80,-45.87,-20.87,0,0
67.000,-26.71,-45.87,-20.87,0,0
67.100,-32.90,-45.87,-20.87,0,0
67.200,-31.72,-45.87,-20.87,0,0
67.300,-38.07,-45.87,-20.87,0,0
67.400,-33.59,-45.87,-20.87,0,0
67.500,-33.31,-45.87,-20.87,0,0
67.600,-32.21,-45.87,-20.87,0,0
67.700,-33.02,-45.87,-20.87,0,0
67.800,-31.95,-45.87,-20.87,0,0
67.900,-33.20,-45.87,-20.87,0,0
68.000,-39.19,-45.87,-20.87,0,0
68.100,-41.10,-45.87,-20.87,0,0
68.200,-43.25,-45.87,-20.87,0,0
68.300,-46.62,-45.95,-20.95,0,0
68.400,-46.41,-46.15,-21.15,0,0
68.500,-46.21,-46.23,-21.23,0,0
68.600,-45.95,-46.13,-21.13,0,0
68.700,-47.86,-46.23,-21.23,0,0
68.800,-44.77,-46.23,-21.23,0,0
68.900,-37.39,-46.23,-21.23,0,0
69.000,-32.54,-46.23,-21.23,0,0
69.100,-30.81,-46.23,-21.23,0,0
69.200,-29.64,-46.13,-21.13,0,0
69.300,-29.47,-45.96,-20.96,0,0
69.400,-31.18,-45.96,-20.96,0,0
69.500,-31.37,-45.96,-20.96,0,0
69.600,-28.12,-45.32,-20.32,0,0
69.700,-38.64,-44.89,-19.89,0,0
69.800,-41.03,-44.89,-19.89,0,0
69.900,-43.00,-44.89,-19.89,0,0
70.000,-31.00,-44.89,-19.89,0,0
70.100,-40.01,-44.89,-19.89,0,0
70.200,-37.70,-44.89,-19.89,0,0
70.300,-34.48,-44.89,-19.89,0,0
70.400,-39.30,-44.89,-19.89,0,0
70.500,-35.80,-44.89,-19.89,0,0
70.600,-35.44,-44.89,-19.89,0,0
70.700,-38.53,-44.89,-19.89,0,0
70.800,-36.00,-44.89,-19.89,0,0
70.900,-33.94,-44.89,-19.89,0,0
71.000,-36.39,-44.89,-19.89,0,0
71.100,-42.41,-44.89,-19.89,0,0
71.200,-29.21,-44.89,-19.89,0,0
71.300,-28.51,-44.89,-19.89,0,0
71.400,-36.01,-44.89,-19.89,0,0
71.500,-36.57,-44.89,-19.89,0,0
71.600,-36.33,-44.89,-19.89,0,0
71.700,-29.31,-44.89,-19.89,0,0
71.800,-28.61,-44.89,-19.89,0,0
71.900,-32.95,-44.89,-19.89,0,0
72.000,-33.75,-44.89,-19.89,0,0
72.100,-32.90,-44.89,-19.89,0,0
72.200,-35.12,-44.89,-19.89,0,0
72.300,-36.78,-44.89,-19.89,0,0
72.400,-43.35,-44.89,-19.89,0,0
72.500,-33.47,-44.89,-19.89,0,0
72.600,-37.81,-44.89,-19.89,0,0
72.700,-33.84,-44.89,-19.89,0,0
72.800,-38.14,-44.89,-19.89,0,0
72.900,-36.95,-44.89,-19.89,0,0
73.000,-38.00,-44.89,-19.89,0,0
73.100,-40.12,-44.89,-19.89,0,0
73.200,-38.65,-44.89,-19.89,0,0
73.300,-44.19,-44.25,-19.25,0,0
73.400,-34.38,-43.43,-18.43,0,0
73.500,-37.64,-43.03,-18.03,0,0
73.600,-31.68,-42.47,-17.47,0,0
73.700,-37.91,-41.17,-16.17,0,0
73.800,-36.90,-40.21,-15.21,0,0
73.900,-39.91,-40.21,-15.21,0,0
74.000,-43.25,-41.17,-16.17,0,0
74.100,-39.48,-41.17,-16.17,0,0
74.200,-44.02,-42.47,-17.47,0,0
74.300,-39.68,-42.47,-17.47,0,0
74.400,-42.73,-42.75,-17.75,0,0
74.500,-42.70,-42.75,-17.75,0,0
74.600,-42.10,-42.75,-17.75,0,0
74.700,-39.32,-42.75,-17.75,0,0
74.800,-45.49,-43.02,-18.02,0,0
74.900,-45.88,-43.26,-18.26,0,0
75.000,-47.33,-43.42,-18.42,0,0
75.100,-50.23,-44.04,-19.04,0,0
75.200,-48.45,-44.32,-19.32,0,0
75.300,-50.37,-45.53,-20.53,0,0
75.400,-46.98,-45.99,-20.99,0,0
75.500,-37.48,-45.99,-20.99,0,0
75.600,-45.07,-45.99,-20.99,0,0
75.700,-36.63,-45.99,-20.99,0,0
75.800,-40.98,-45.99,-20.99,0,0
75.900,-44.13,-45.99,-20.99,0,0
76.000,-45.30,-45.99,-20.99,0,0
76.100,-36.03,-45.99,-20.99,0,0
76.200,-27.81,-45.99,-20.99,0,0
76.300,-34.01,-45.99,-20.99,0,0
76.400,-32.58,-45.99,-20.99,0,0
76.500,-31.23,-45.99,-20.99,0,0
76.600,-33.24,-45.99,-20.99,0,0
76.700,-30.50,-45.99,-20.99,0,0
76.800,-38.08,-45.99,-20.99,0,0
76.900,-40.94,-45.99,-20.99,0,0
77.000,-41.32,-45.99,-20.99,0,0
77.100,-44.31,-45.99,-20.99,0,0
77.200,-41.73,-45.99,-20.99,0,0
77.300,-34.15,-45.99,-20.99,0,0
77.400,-32.65,-45.99,-20.99,0,0
77.500,-39.29,-45.99,-20.99,0,0
77.600,-42.39,-45.99,-20.99,0,0
77.700,-36.41,-45.99,-20.99,0,0
77.800,-38.68,-45.99,-20.99,0,0
77.900,-36.59,-45.99,-20.99,0,0
78.000,-29.13,-45.99,-20.99,0,0
78.100,-29.33,-45.99,-20.99,0,0
78.200,-39.79,-45.99,-20.99,0,0
78.300,-37.82,-45.99,-20.99,0,0
78.400,-41.69,-45.99,-20.99,0,0
78.500,-37.82,-45.99,-20.99,0,0
78.600,-33.40,-45.99,-20.99,0,0
78.700,-32.23,-45.99,-20.99,0,0
78.800,-34.27,-45.99,-20.99,0,0
78.900,-37.39,-45.99,-20.99,0,0
79.000,-43.97,-45.99,-20.99,0,0
79.100,-31.85,-45.99,-20.99,0,0
79.200,-33.17,-45.99,-20.99,0,0
79.300,-31.80,-45.99,-20.99,0,0
79.400,-38.02,-45.99,-20.99,0,0
79.500,-33.22,-45.99,-20.99,0,0
79.600,-36.84,-45.99,-20.99,0,0
79.700,-39.42,-45.99,-20.99,0,0
79.800,-44.47,-45.99,-20.99,0,0
79.900,-33.31,-45.47,-20.47,0,0
80.000,-33.95,-45.10,-20.10,0,0
80.100,-40.45,-44.53,-19.53,0,0
80.200,-37.33,-44.33,-19.33,0,0
80.300,-46.56,-44.33,-19.33,0,0
80.400,-40.18,-44.15,-19.15,0,0
80.500,-32.00,-44.15,-19.15,0,0
80.600,-38.06,-43.99,-18.99,0,0
80.700,-44.80,-44.15,-19.15,0,0
80.800,-38.21,-44.15,-19.15,0,0
80.900,-39.84,-44.00,-19.00,0,0
81.000,-33.39,-42.54,-17.54,0,0
81.100,-44.08,-43.98,-18.98,0,0
81.200,-39.33,-43.98,-18.98,0,0
81.300,-45.17,-44.11,-19.11,0,0
81.400,-47.11,-44.33,-19.33,0,0
81.500,-48.70,-44.51,-19.51,0,0
81.600,-47.71,-44.84,-19.84,0,0
81.700,-43.64,-44.84,-19.84,0,0
81.800,-31.91,-44.84,-19.84,0,0
81.900,-42.10,-44.84,-19.84,0,0
82.000,-43.52,-44.84,-19.84,0,0
82.100,-39.01,-44.84,-19.84,0,0
82.200,-44.17,-44.84,-19.84,0,0
82.300,-38.21,-44.84,-19.84,0,0
82.400,-42.06,-44.84,-19.84,0,0
82.500,-45.34,-45.19,-20.19,0,0
82.600,-47.98,-45.46,-20.46,0,0
82.700,-48.74,-46.62,-21.62,0,0
82.800,-50.47,-47.17,-22.17,0,0
82.900,-48.85,-47.74,-22.74,0,0
83.000,-48.07,-47.99,-22.99,0,0
83.100,-47.19,-47.99,-22.99,0,0
83.200,-46.80,-47.99,-22.99,0,0
83.300,-48.43,-48.11,-23.11,0,0
83.400,-37.43,-48.11,-23.11,0,0
83.500,-28.59,-48.11,-23.11,0,0
83.600,-40.66,-48.11,-23.11,0,0
83.700,-44.89,-48.11,-23.11,0,0
83.800,-33.35,-48.11,-23.11,0,0
83.900,-37.88,-48.11,-23.11,0,0
84.000,-38.35,-48.11,-23.11,0,0
84.100,-33.67,-48.11,-23.11,0,0
84.200,-40.34,-48.11,-23.11,0,0
84.300,-36.67,-48.11,-23.11,0,0
84.400,-36.34,-48.11,-23.11,0,0
84.500,-33.34,-48.11,-23.11,0,0
84.600,-44.31,-48.11,-23.11,0,0
84.700,-43.09,-48.11,-23.11,0,0
84.800,-43.46,-48.11,-23.11,0,0
84.900,-40.38,-48.11,-23.11,0,0
85.000,-42.66,-48.11,-23.11,0,0
85.100,-39.28,-48.11,-23.11,0,0
85.200,-35.94,-48.11,-23.11,0,0
85.300,-34.28,-48.11,-23.11,0,0
85.400,-34.17,-48.11,-23.11,0,0
85.500,-39.76,-48.11,-23.11,0,0
85.600,-42.40,-48.11,-23.11,0,0
85.700,-39.10,-48.11,-23.11,0,0
85.800,-39.39,-48.11,-23.11,0,0
85.900,-42.99,-48.11,-23.11,0,0
86.000,-40.82,-48.11,-23.11,0,0
86.100,-34.35,-48.11,-23.11,0,0
86.200,-36.03,-48.11,-23.11,0,0
86.300,-44.41,-48.11,-23.11,0,0
86.400,-46.28,-48.11,-23.11,0,0
86.500,-46.32,-47.99,-22.99,0,0
86.600,-45.94,-47.99,-22.99,0,0
86.700,-48.12,-48.08,-23.08,0,0
86.800,-36.63,-48.08,-23.08,0,0
86.900,-36.14,-48.08,-23.08,0,0
87.000,-45.03,-48.08,-23.08,0,0
87.100,-45.01,-48.08,-23.08,0,0
87.200,-41.39,-48.08,-23.08,0,0
87.300,-38.57,-48.08,-23.08,0,0
87.400,-32.44,-48.08,-23.08,0,0
87.500,-41.45,-48.08,-23.08,0,0
87.600,-42.01,-48.08,-23.08,0,0
87.700,-38.70,-47.27,-22.27,0,0
87.800,-35.86,-46.84,-21.84,0,0
87.900,-30.37,-46.37,-21.37,0,0
88.000,-31.65,-46.29,-21.29,0,0
88.100,-43.08,-45.97,-20.97,0,0
88.200,-39.40,-45.12,-20.12,0,0
88.300,-47.67,-45.12,-20.12,0,0
88.400,-41.07,-45.12,-20.12,0,0
88.500,-33.42,-45.12,-20.12,0,0
88.600,-34.57,-45.12,-20.12,0,0
88.700,-45.58,-45.62,-20.62,0,0
88.800,-34.50,-45.62,-20.62,0,0
88.900,-37.30,-45.62,-20.62,0,0
89.000,-40.73,-45.62,-20.62,0,0
89.100,-42.43,-45.62,-20.62,0,0
89.200,-40.30,-45.62,-20.62,0,0
89.300,-37.56,-45.62,-20.62,0,0
89.400,-42.37,-45.62,-20.62,0,0
89.500,-47.14,-45.97,-20.97,0,0
89.600,-44.59,-45.97,-20.97,0,0
89.700,-46.97,-46.29,-21.29,0,0
89.800,-37.89,-46.29,-21.29,0,0
89.900,-38.91,-46.29,-21.29,0,0
90.000,-30.93,-46.29,-21.29,0,0
90.100,-31.79,-46.29,-21.29,0,0
90.200,-39.53,-46.29,-21.29,0,0
90.300,-33.00,-46.29,-21.29,0,0
90.400,-32.25,-46.29,-21.29,0,0
90.500,-35.97,-46.29,-21.29,0,0
90.600,-38.91,-46.29,-21.29,0,0
90.700,-34.66,-46.29,-21.29,0,0
90.800,-40.12,-46.29,-21.29,0,0
90.900,-35.61,-46.29,-21.29,0,0
91.000,-38.49,-46.29,-21.29,0,0
91.100,-36.80,-46.29,-21.29,0,0
91.200,-32.61,-46.29,-21.29,0,0
91.300,-31.36,-46.29,-21.29,0,0
91.400,-32.87,-45.97,-20.97,0,0
91.500,-30.35,-45.62,-20.62,0,0
91.600,-40.83,-45.08,-20.08,0,0
91.700,-38.26,-45.01,-20.01,0,0
91.800,-32.64,-45.01,-20.01,0,0
91.900,-42.28,-45.01,-20.01,0,0
92.000,-45.12,-45.02,-20.02,0,0
92.100,-42.97,-44.64,-19.64,0,0
92.200,-31.08,-44.64,-19.64,0,0
92.300,-40.86,-44.64,-19.64,0,0
92.400,-38.50,-44.64,-19.64,0,0
92.500,-39.40,-44.64,-19.64,0,0
92.600,-43.60,-44.64,-19.64,0,0
92.700,-38.84,-44.64,-19.64,0,0
92.800,-42.59,-44.64,-19.64,0,0
92.900,-44.96,-44.98,-19.98,0,0
93.000,-49.92,-45.17,-20.17,0,0
93.100,-48.75,-45.72,-20.72,0,0
93.200,-46.97,-46.97,-21.97,0,0
93.300,-47.93,-46.97,-21.97,0,0
93.400,-44.90,-46.97,-21.97,0,0
93.500,-42.93,-46.97,-21.97,0,0
93.600,-36.97,-46.97,-21.97,0,0
93.700,-34.51,-46.97,-21.97,0,0
93.800,-30.03,-46.97,-21.97,0,0
93.900,-34.75,-46.97,-21.97,0,0
94.000,-46.64,-46.97,-21.97,0,0
94.100,-32.61,-46.97,-21.97,0,0
94.200,-32.35,-46.97,-21.97,0,0
94.300,-34.12,-46.97,-21.97,0,0
94.400,-41.63,-46.97,-21.97,0,0
94.500,-39.95,-46.67,-21.67,0,0
94.600,-36.23,-46.67,-21.67,0,0
94.700,-38.93,-45.28,-20.28,0,0
94.800,-33.84,-45.28,-20.28,0,0
94.900,-37.43,-45.28,-20.28,0,0
95.000,-39.30,-45.28,-20.28,0,0
95.100,-40.13,-45.28,-20.28,0,0
95.200,-33.52,-45.28,-20.28,0,0
95.300,-33.36,-45.28,-20.28,0,0
95.400,-41.96,-45.28,-20.28,0,0
95.500,-46.76,-46.65,-21.65,0,0
95.600,-47.05,-46.78,-21.78,0,0
95.700,-43.42,-46.78,-21.78,0,0
95.800,-42.56,-46.78,-21.78,0,0
95.900,-44.31,-46.78,-21.78,0,0
96.000,-41.34,-46.78,-21.78,0,0
96.100,-41.46,-46.78,-21.78,0,0
96.200,-41.38,-46.78,-21.78,0,0
96.300,-33.50,-46.78,-21.78,0,0
96.400,-35.87,-46.78,-21.78,0,0
96.500,-26.27,-46.78,-21.78,0,0
96.600,-30.13,-46.78,-21.78,0,0
96.700,-31.36,-46.78,-21.78,0,0
96.800,-35.92,-46.78,-21.78,0,0
96.900,-38.74,-46.78,-21.78,0,0
97.000,-30.77,-46.78,-21.78,0,0
97.100,-30.62,-46.78,-21.78,0,0
97.200,-45.12,-46.78,-21.78,0,0
97.300,-46.14,-46.78,-21.78,0,0
97.400,-46.99,-46.97,-21.97,0,0
97.500,-48.05,-46.99,-21.99,0,0
97.600,-44.84,-46.99,-21.99,0,0
97.700,-34.57,-46.99,-21.99,0,0
97.800,-34.47,-46.99,-21.99,0,0
97.900,-39.07,-46.99,-21.99,0,0
98.000,-39.06,-46.97,-21.97,0,0
98.100,-39.45,-46.78,-21.78,0,0
98.200,-35.23,-46.65,-21.65,0,0
98.300,-34.89,-46.19,-21.19,0,0
98.400,-36.33,-46.19,-21.19,0,0
98.500,-36.93,-46.19,-21.19,0,0
98.600,-35.38,-46.19,-21.19,0,0
98.700,-34.20,-46.19,-21.19,0,0
98.800,-38.01,-46.19,-21.19,0,0
98.900,-31.72,-46.19,-21.19,0,0
99.000,-33.98,-45.23,-20.23,0,0
99.100,-35.54,-45.23,-20.23,0,0
99.200,-37.99,-45.23,-20.23,0,0
99.300,-38.41,-45.23,-20.23,0,0
99.400,-33.43,-45.23,-20.23,0,0
99.500,-34.64,-45.23,-20.23,0,0
99.600,-38.76,-45.23,-20.23,0,0
99.700,-39.29,-45.23,-20.23,0,0
99.800,-36.15,-45.23,-20.23,0,0
99.900,-35.77,-45.23,-20.23,0,0
100.000,-38.15,-45.23,-20.23,0,0
100.100,-39.32,-45.23,-20.23,0,0
100.200,-35.66,-45.23,-20.23,0,0
100.300,-39.82,-45.23,-20.23,0,0
100.400,-38.58,-45.23,-20.23,0,0
100.500,-40.39,-44.87,-19.87,0,0
100.600,-34.86,-44.36,-19.36,0,0
100.700,-39.76,-44.36,-19.36,0,0
100.800,-38.79,-44.36,-19.36,0,0
100.900,-39.59,-41.80,-16.80,0,0
101.000,-38.92,-41.80,-16.80,0,0
101.100,-38.28,-41.72,-16.72,0,0
101.200,-42.93,-43.12,-18.12,0,0
101.300,-42.97,-43.16,-18.16,0,0
101.400,-45.79,-44.87,-19.87,0,0
101.500,-46.92,-45.19,-20.19,0,0
101.600,-48.42,-45.82,-20.82,0,0
101.700,-37.86,-45.82,-20.82,0,0
101.800,-40.89,-45.82,-20.82,0,0
101.900,-36.53,-45.82,-20.82,0,0
102.000,-37.46,-45.82,-20.82,0,0
102.100,-37.81,-45.82,-20.82,0,0
102.200,-38.91,-45.82,-20.82,0,0
102.300,-36.53,-44.93,-19.93,0,0
102.400,-31.13,-43.16,-18.16,0,0
102.500,-29.84,-42.93,-17.93,0,0
102.600,-36.55,-41.10,-16.10,0,0
102.700,-45.38,-42.93,-17.93,0,0
102.800,-47.14,-43.21,-18.21,0,0
102.900,-47.42,-45.42,-20.42,0,0
103.000,-46.11,-45.82,-20.82,0,0
103.100,-45.97,-45.98,-20.98,0,0
103.200,-44.98,-45.98,-20.98,0,0
103.300,-39.79,-45.98,-20.98,0,0
103.400,-34.00,-45.98,-20.98,0,0
103.500,-33.02,-45.98,-20.98,0,0
103.600,-37.91,-45.98,-20.98,0,0
103.700,-35.87,-45.98,-20.98,0,0
103.800,-38.52,-45.98,-20.98,0,0
103.900,-38.33,-45.98,-20.98,0,0
104.000,-42.49,-45.98,-20.98,0,0
104.100,-42.84,-45.98,-20.98,0,0
104.200,-43.29,-45.98,-20.98,0,0
104.300,-41.03,-45.98,-20.98,0,0
104.400,-41.24,-45.98,-20.98,0,0
104.500,-42.95,-45.98,-20.98,0,0
104.600,-42.70,-45.98,-20.98,0,0
104.700,-42.04,-45.98,-20.98,0,0
104.800,-42.92,-45.98,-20.98,0,0
104.900,-39.18,-45.98,-20.98,0,0
105.000,-40.76,-45.98,-20.98,0,0
105.100,-47.88,-46.19,-21.19,0,0
105.200,-48.43,-46.95,-21.95,0,0
105.300,-47.02,-47.03,-22.03,0,0
105.400,-44.53,-47.03,-22.03,0,0
105.500,-44.20,-47.03,-22.03,0,0
105.600,-43.28,-47.03,-22.03,0,0
105.700,-45.30,-47.03,-22.03,0,0
105.800,-46.08,-47.03,-22.03,0,0
105.900,-45.46,-47.03,-22.03,0,0
106.000,-47.35,-47.16,-22.16,0,0
106.100,-48.02,-47.35,-22.35,0,0
106.200,-46.83,-47.35,-22.35,0,0
106.300,-49.11,-47.46,-22.46,0,0
106.400,-47.91,-47.88,-22.88,0,0
106.500,-47.26,-47.88,-22.88,0,0
106.600,-47.66,-47.68,-22.68,0,0
106.700,-48.71,-47.88,-22.88,0,0
106.800,-48.04,-47.92,-22.92,0,0
106.900,-48.86,-48.02,-23.02,0,0
107.000,-48.67,-48.08,-23.08,0,0
107.100,-44.27,-48.08,-23.08,0,0
107.200,-43.72,-48.08,-23.08,0,0
107.300,-48.85,-48.46,-23.46,0,0
107.400,-47.92,-48.46,-23.46,0,0
107.500,-49.28,-48.67,-23.67,0,0
107.600,-47.51,-48.67,-23.67,0,0
107.700,-49.21,-48.73,-23.73,0,0
107.800,-52.42,-48.85,-23.85,0,0
