timestamp_ms,rms_db,noise_floor_db,threshold_db,is_voice_active,calibration_state
4860,-29.6,-59.9,-44.9,true,calibrated
4870,-29.4,-59.9,-44.9,true,calibrated
4880,-29.7,-59.9,-44.9,true,calibrated
4890,-30.7,-59.9,-44.9,true,calibrated
4900,-31.5,-59.9,-44.9,true,calibrated
4910,-32.7,-59.9,-44.9,true,calibrated
4920,-32.0,-59.9,-44.9,true,calibrated
4930,-33.4,-59.9,-44.9,true,calibrated
4940,-32.6,-59.9,-44.9,true,calibrated
4950,-32.2,-59.9,-44.9,true,calibrated
4960,-31.7,-59.9,-44.9,true,calibrated
4970,-30.0,-59.9,-44.9,true,calibrated
4980,-29.2,-59.9,-44.9,true,calibrated
4990,-29.0,-59.9,-44.9,true,calibrated
5000,-30.2,-59.9,-44.9,true,calibrated
5010,-32.2,-59.9,-44.9,true,calibrated
5020,-37.0,-59.9,-44.9,true,calibrated
5030,-34.1,-59.9,-44.9,true,calibrated
5040,-33.1,-59.9,-44.9,true,calibrated
5050,-35.3,-59.9,-44.9,true,calibrated
5060,-40.1,-59.9,-44.9,true,calibrated
5070,-39.2,-59.9,-44.9,true,calibrated
5080,-35.7,-59.9,-44.9,true,calibrated
5090,-38.6,-59.9,-44.9,true,calibrated
5100,-45.8,-59.9,-44.9,true,calibrated
5110,-40.4,-59.9,-44.9,true,calibrated
5120,-33.8,-59.9,-44.9,true,calibrated
5130,-31.9,-59.9,-44.9,true,calibrated
5140,-33.0,-59.9,-44.9,true,calibrated
5150,-35.4,-59.9,-44.9,true,calibrated
5160,-35.6,-59.9,-44.9,true,calibrated
5170,-33.5,-59.9,-44.9,true,calibrated
5180,-33.6,-59.9,-44.9,true,calibrated
5190,-34.6,-59.9,-44.9,true,calibrated
5200,-36.4,-59.9,-44.9,true,calibrated
5210,-38.1,-59.9,-44.9,true,calibrated
5220,-38.2,-59.9,-44.9,true,calibrated
5230,-35.7,-59.9,-44.9,true,calibrated
5240,-35.1,-59.9,-44.9,true,calibrated
5250,-36.5,-59.9,-44.9,true,calibrated
5260,-37.4,-59.9,-44.9,true,calibrated
5270,-38.9,-59.9,-44.9,true,calibrated
5280,-40.6,-59.9,-44.9,true,calibrated
5290,-42.3,-59.9,-44.9,true,calibrated
5300,-41.1,-59.9,-44.9,true,calibrated
5310,-40.4,-59.9,-44.9,true,calibrated
5320,-42.0,-59.9,-44.9,true,calibrated
5330,-43.3,-59.9,-44.9,true,calibrated
5340,-45.1,-59.9,-44.9,true,calibrated
5350,-45.5,-59.9,-44.9,true,calibrated
5360,-50.1,-59.9,-44.9,true,calibrated
5370,-49.2,-59.9,-44.9,true,calibrated
5380,-52.4,-59.9,-44.9,true,calibrated
5390,-55.9,-59.9,-44.9,true,calibrated
5400,-54.4,-59.9,-44.9,true,calibrated
5410,-55.2,-59.9,-44.9,true,calibrated
5420,-49.3,-59.9,-44.9,true,calibrated
5430,-52.9,-59.9,-44.9,true,calibrated
5440,-44.0,-59.9,-44.9,true,calibrated
5450,-46.0,-59.9,-44.9,true,calibrated
5460,-43.2,-59.9,-44.9,true,calibrated
5470,-31.8,-59.9,-44.9,true,calibrated
5480,-29.4,-59.9,-44.9,true,calibrated
5490,-29.3,-59.9,-44.9,true,calibrated
5500,-30.2,-59.9,-44.9,true,calibrated
5510,-29.6,-59.9,-44.9,true,calibrated
5520,-30.1,-59.9,-44.9,true,calibrated
